convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Triangular Numbers,10,11,Prime Numbers,93.36064789,0.927785199
Triangular Numbers,10,11,Ramanujan Summation,92.1365064,0.87716057
Triangular Numbers,10,11,Triangular Numbers,92.96879651,0.835478212
Triangular Numbers,10,12,Fibonacci,93.01801687,0.851785507
Triangular Numbers,10,12,Square,93.47263035,0.850364859
Triangular Numbers,10,12,Cube,91.63314164,0.912761681
Triangular Numbers,10,12,Prime Numbers,93.59256727,0.892849872
Triangular Numbers,10,12,Ramanujan Summation,90.29560837,0.813817521
Triangular Numbers,10,12,Triangular Numbers,92.37011545,0.858204927
Triangular Numbers,10,13,Fibonacci,92.51172616,0.923877378
Triangular Numbers,10,13,Square,93.63332683,0.897583118
Triangular Numbers,10,13,Cube,93.02263085,0.908432231
Triangular Numbers,10,13,Prime Numbers,91.59443695,0.899146086
Triangular Numbers,10,13,Ramanujan Summation,92.01500687,0.961321537
Triangular Numbers,10,13,Triangular Numbers,93.19868001,0.891802153
Triangular Numbers,10,14,Fibonacci,92.92093266,0.86069886
Triangular Numbers,10,14,Square,92.42087589,0.834212248
Triangular Numbers,10,14,Cube,92.51916621,0.892480473
Triangular Numbers,10,14,Prime Numbers,93.696168,0.757964799
Triangular Numbers,10,14,Ramanujan Summation,92.48230743,0.87078555
Triangular Numbers,10,14,Triangular Numbers,92.91190876,0.869708007
Triangular Numbers,10,15,Fibonacci,95.16993659,0.811776457
Triangular Numbers,10,15,Square,91.57631736,0.833586708
Triangular Numbers,10,15,Cube,91.14815727,0.920482877
Triangular Numbers,10,15,Prime Numbers,93.78358966,0.891535587
Triangular Numbers,10,15,Ramanujan Summation,92.32135694,0.885089417
Triangular Numbers,10,15,Triangular Numbers,92.68176247,0.895317377
Triangular Numbers,11,5,Fibonacci,83.51884362,0.797631379
Triangular Numbers,11,5,Square,84.04019986,0.855143128
Triangular Numbers,11,5,Cube,85.89853811,0.799171459
Triangular Numbers,11,5,Prime Numbers,85.10212846,0.720089344
Triangular Numbers,11,5,Ramanujan Summation,85.16222351,0.874506498
Triangular Numbers,11,5,Triangular Numbers,82.88377294,0.811517013
Triangular Numbers,11,6,Fibonacci,85.94884626,0.791537313
Triangular Numbers,11,6,Square,84.26092134,0.758329914
Triangular Numbers,11,6,Cube,86.29061918,0.840795711
Triangular Numbers,11,6,Prime Numbers,88.05670319,0.8151414
Triangular Numbers,11,6,Ramanujan Summation,87.61694652,0.899707339
Triangular Numbers,11,6,Triangular Numbers,86.87848674,0.803704636
Triangular Numbers,11,7,Fibonacci,89.87769972,0.807130961
Triangular Numbers,11,7,Square,89.21111446,0.893789811
Triangular Numbers,11,7,Cube,90.10475888,0.895264095
Triangular Numbers,11,7,Prime Numbers,90.66587828,0.857432568
Triangular Numbers,11,7,Ramanujan Summation,88.28411321,0.882817852
Triangular Numbers,11,7,Triangular Numbers,90.19964769,0.847115644
Triangular Numbers,11,8,Fibonacci,93.63243487,0.888693255
Triangular Numbers,11,8,Square,92.28489971,0.935249544
Triangular Numbers,11,8,Cube,93.40070061,0.908265917
Triangular Numbers,11,8,Prime Numbers,95.51465444,0.868536278
Triangular Numbers,11,8,Ramanujan Summation,92.59565721,0.944618127
Triangular Numbers,11,8,Triangular Numbers,93.09330705,0.758757231
Triangular Numbers,11,9,Fibonacci,92.26194292,0.982603666
Triangular Numbers,11,9,Square,93.18125116,0.794702045
Triangular Numbers,11,9,Cube,93.46027162,0.848645359
Triangular Numbers,11,9,Prime Numbers,93.19484234,0.877954123
Triangular Numbers,11,9,Ramanujan Summation,91.98030468,0.872675966
Triangular Numbers,11,9,Triangular Numbers,93.20636177,0.930320552
Triangular Numbers,11,10,Fibonacci,94.46219594,0.827108169
Triangular Numbers,11,10,Square,93.44863576,0.893038341
Triangular Numbers,11,10,Cube,93.96198719,0.851089395
Triangular Numbers,11,10,Prime Numbers,92.76298803,0.894757049
Triangular Numbers,11,10,Ramanujan Summation,93.74990024,0.876761387
Triangular Numbers,11,10,Triangular Numbers,93.27926784,0.884646783
Triangular Numbers,11,11,Fibonacci,92.04908927,0.852503758
Triangular Numbers,11,11,Square,93.318521,0.854496802
Triangular Numbers,11,11,Cube,92.00830334,0.894363626
Triangular Numbers,11,11,Prime Numbers,92.36711973,0.927185775
Triangular Numbers,11,11,Ramanujan Summation,93.18932831,0.850086033
Triangular Numbers,11,11,Triangular Numbers,93.29724427,0.836561623
Triangular Numbers,11,12,Fibonacci,91.81076753,0.910673008
Triangular Numbers,11,12,Square,94.05398577,0.878374805
Triangular Numbers,11,12,Cube,93.57200628,0.921524907
Triangular Numbers,11,12,Prime Numbers,92.29527156,0.834710139
Triangular Numbers,11,12,Ramanujan Summation,91.4624152,0.791028054
Triangular Numbers,11,12,Triangular Numbers,92.85509542,0.853349796
Triangular Numbers,11,13,Fibonacci,92.55405629,0.84168237
Triangular Numbers,11,13,Square,93.11314046,0.87606058
Triangular Numbers,11,13,Cube,92.63688334,0.848157739
Triangular Numbers,11,13,Prime Numbers,90.99254314,0.917050848
Triangular Numbers,11,13,Ramanujan Summation,92.61165306,0.865592487
Triangular Numbers,11,13,Triangular Numbers,92.69438089,0.887523725
Triangular Numbers,11,14,Fibonacci,93.63366102,0.887881728
Triangular Numbers,11,14,Square,92.30180033,0.889747755
Triangular Numbers,11,14,Cube,94.67867467,0.878793544
Triangular Numbers,11,14,Prime Numbers,91.08835945,0.905530035
Triangular Numbers,11,14,Ramanujan Summation,94.3111675,0.840217243
Triangular Numbers,11,14,Triangular Numbers,92.77568103,0.949970896
Triangular Numbers,11,15,Fibonacci,93.35958487,0.863173131
Triangular Numbers,11,15,Square,92.57980148,0.809422543
Triangular Numbers,11,15,Cube,93.63955554,0.884403668
Triangular Numbers,11,15,Prime Numbers,92.11263804,0.832440976
Triangular Numbers,11,15,Ramanujan Summation,91.40137957,0.908266727
Triangular Numbers,11,15,Triangular Numbers,93.92050429,0.985480279
Triangular Numbers,12,5,Fibonacci,86.98651935,0.781671395
Triangular Numbers,12,5,Square,87.32155847,0.837618617
Triangular Numbers,12,5,Cube,88.33475191,0.733224721
Triangular Numbers,12,5,Prime Numbers,86.06804476,0.843695261
Triangular Numbers,12,5,Ramanujan Summation,87.6954909,0.77671431
Triangular Numbers,12,5,Triangular Numbers,86.51010524,0.789758269
Triangular Numbers,12,6,Fibonacci,89.76783064,0.793935676
Triangular Numbers,12,6,Square,89.97227897,0.885607561
Triangular Numbers,12,6,Cube,88.39977814,0.899365218
Triangular Numbers,12,6,Prime Numbers,89.12116296,0.850169261
Triangular Numbers,12,6,Ramanujan Summation,91.25107289,0.805778665
Triangular Numbers,12,6,Triangular Numbers,90.78619119,0.928476152
Triangular Numbers,12,7,Fibonacci,92.63736042,0.839479494
Triangular Numbers,12,7,Square,92.94312346,0.768898385
Triangular Numbers,12,7,Cube,92.40575749,0.89991945
Triangular Numbers,12,7,Prime Numbers,94.05658339,0.821761266
Triangular Numbers,12,7,Ramanujan Summation,92.49964742,0.92643044
Triangular Numbers,12,7,Triangular Numbers,92.93184209,0.857943115
Triangular Numbers,12,8,Fibonacci,94.14603014,0.910185662
Triangular Numbers,12,8,Square,92.22262852,0.950075017
Triangular Numbers,12,8,Cube,94.55878918,0.819557057
Triangular Numbers,12,8,Prime Numbers,91.46953859,0.851703143
Triangular Numbers,12,8,Ramanujan Summation,94.62964213,0.876216446
Triangular Numbers,12,8,Triangular Numbers,92.62732442,0.956877566
Triangular Numbers,12,9,Fibonacci,92.75730125,0.847080864
Triangular Numbers,12,9,Square,91.10998983,0.850274815
Triangular Numbers,12,9,Cube,92.54520528,0.903907029
Triangular Numbers,12,9,Prime Numbers,91.96019347,0.851138564
Triangular Numbers,12,9,Ramanujan Summation,92.39235365,0.887626294
Triangular Numbers,12,9,Triangular Numbers,92.86268903,0.802423129
Triangular Numbers,12,10,Fibonacci,93.95779161,0.990716497
Triangular Numbers,12,10,Square,93.20760335,0.812614538
Triangular Numbers,12,10,Cube,93.30767665,0.863912365
Triangular Numbers,12,10,Prime Numbers,91.90448061,0.878375948
Triangular Numbers,12,10,Ramanujan Summation,92.11924591,0.975634407
Triangular Numbers,12,10,Triangular Numbers,94.79872502,0.813757711
Triangular Numbers,12,11,Fibonacci,92.26479897,0.979185207
Triangular Numbers,12,11,Square,94.65620825,0.917858841
Triangular Numbers,12,11,Cube,92.7569388,0.900854766
Triangular Numbers,12,11,Prime Numbers,93.00228794,0.830768316
Triangular Numbers,12,11,Ramanujan Summation,94.07036516,0.908557062
Triangular Numbers,12,11,Triangular Numbers,94.27189242,0.843825669
Triangular Numbers,12,12,Fibonacci,92.88918744,0.943333063
Triangular Numbers,12,12,Square,92.61175695,0.831446899
Triangular Numbers,12,12,Cube,92.94407955,0.874342075
Triangular Numbers,12,12,Prime Numbers,93.33795753,0.852236346
Triangular Numbers,12,12,Ramanujan Summation,93.89130369,0.830623852
Triangular Numbers,12,12,Triangular Numbers,93.00422986,0.917065991
Triangular Numbers,12,13,Fibonacci,93.6188863,0.906772937
Triangular Numbers,12,13,Square,94.63835973,0.94045051
Triangular Numbers,12,13,Cube,93.38130961,0.791006245
Triangular Numbers,12,13,Prime Numbers,93.31165286,0.933208535
Triangular Numbers,12,13,Ramanujan Summation,91.48108917,1.005272445
Triangular Numbers,12,13,Triangular Numbers,90.36926986,0.857417946
Triangular Numbers,12,14,Fibonacci,92.88837573,0.969757431
Triangular Numbers,12,14,Square,92.40517577,0.861841936
Triangular Numbers,12,14,Cube,91.98521733,0.806379513
Triangular Numbers,12,14,Prime Numbers,92.7435302,0.859718378
Triangular Numbers,12,14,Ramanujan Summation,92.43959627,0.927410198
Triangular Numbers,12,14,Triangular Numbers,93.62778025,0.833091176
Triangular Numbers,12,15,Fibonacci,92.08611087,0.839983067
Triangular Numbers,12,15,Square,91.25307671,0.899676972
Triangular Numbers,12,15,Cube,92.99016624,0.870153006
Triangular Numbers,12,15,Prime Numbers,91.78286893,0.899231148
Triangular Numbers,12,15,Ramanujan Summation,92.52653668,0.881891477
Triangular Numbers,12,15,Triangular Numbers,91.52258929,0.893981266
Triangular Numbers,13,5,Fibonacci,89.25017311,0.827384941
Triangular Numbers,13,5,Square,89.98416823,0.860586547
Triangular Numbers,13,5,Cube,89.91282864,0.80263135
Triangular Numbers,13,5,Prime Numbers,90.37982704,0.913421681
Triangular Numbers,13,5,Ramanujan Summation,89.63135425,0.817286264
Triangular Numbers,13,5,Triangular Numbers,88.06364022,0.905442374
Triangular Numbers,13,6,Fibonacci,92.26722612,0.865319652
Triangular Numbers,13,6,Square,93.49381847,0.887099951
Triangular Numbers,13,6,Cube,92.40262392,0.852251772
Triangular Numbers,13,6,Prime Numbers,92.4536166,0.826200228
Triangular Numbers,13,6,Ramanujan Summation,93.68637651,0.789761981
Triangular Numbers,13,6,Triangular Numbers,91.98802677,0.824233792
Triangular Numbers,13,7,Fibonacci,91.45719678,0.863804557
Triangular Numbers,13,7,Square,92.83936888,0.890593959
Triangular Numbers,13,7,Cube,92.51582605,0.930518966
Triangular Numbers,13,7,Prime Numbers,92.03375368,0.857712127
Triangular Numbers,13,7,Ramanujan Summation,92.82462154,0.835901962
Triangular Numbers,13,7,Triangular Numbers,93.49150565,0.807864261
Triangular Numbers,13,8,Fibonacci,92.99071144,0.904003181
Triangular Numbers,13,8,Square,93.30698107,0.949159726
Triangular Numbers,13,8,Cube,94.8134077,0.943316513
Triangular Numbers,13,8,Prime Numbers,92.65712114,0.915496637
Triangular Numbers,13,8,Ramanujan Summation,93.27834863,0.911927166
Triangular Numbers,13,8,Triangular Numbers,92.49078664,0.964881189
Triangular Numbers,13,9,Fibonacci,92.15364028,0.896604073
Triangular Numbers,13,9,Square,92.41509235,0.912306484
Triangular Numbers,13,9,Cube,92.52124143,0.863960807
Triangular Numbers,13,9,Prime Numbers,93.3594758,0.811897831
Triangular Numbers,13,9,Ramanujan Summation,95.34907579,0.845807555
Triangular Numbers,13,9,Triangular Numbers,92.28395656,0.879542048
Triangular Numbers,13,10,Fibonacci,92.58337469,0.883039269
Triangular Numbers,13,10,Square,92.93687699,0.976314293
Triangular Numbers,13,10,Cube,93.39579885,0.884063858
Triangular Numbers,13,10,Prime Numbers,93.26355081,0.938942172
Triangular Numbers,13,10,Ramanujan Summation,94.28409579,0.858246138
Triangular Numbers,13,10,Triangular Numbers,90.57360793,0.864416206
Triangular Numbers,13,11,Fibonacci,90.61307013,0.813549618
Triangular Numbers,13,11,Square,92.50412183,0.842883599
Triangular Numbers,13,11,Cube,94.09730019,0.90634907
Triangular Numbers,13,11,Prime Numbers,91.43435197,0.880378009
Triangular Numbers,13,11,Ramanujan Summation,89.99236766,0.927146931
Triangular Numbers,13,11,Triangular Numbers,93.57117941,0.889062697
Triangular Numbers,13,12,Fibonacci,93.24365722,0.862377313
Triangular Numbers,13,12,Square,91.90979159,0.987414843
Triangular Numbers,13,12,Cube,92.0144604,0.875304822
Triangular Numbers,13,12,Prime Numbers,92.03025628,0.938150048
Triangular Numbers,13,12,Ramanujan Summation,93.11053532,0.85993954
Triangular Numbers,13,12,Triangular Numbers,92.37368472,0.915479974
Triangular Numbers,13,13,Fibonacci,92.99406392,0.921400783
Triangular Numbers,13,13,Square,89.64537334,0.885424599
Triangular Numbers,13,13,Cube,91.64314813,0.757275854
Triangular Numbers,13,13,Prime Numbers,91.37394604,0.875912623
Triangular Numbers,13,13,Ramanujan Summation,92.24365932,0.936523002
Triangular Numbers,13,13,Triangular Numbers,91.96195224,0.901374042
Triangular Numbers,13,14,Fibonacci,92.79784378,0.892291944
Triangular Numbers,13,14,Square,90.14066323,0.783887153
Triangular Numbers,13,14,Cube,92.04549148,0.833977246
Triangular Numbers,13,14,Prime Numbers,92.55833642,0.890567882
Triangular Numbers,13,14,Ramanujan Summation,93.85664744,0.890519164
Triangular Numbers,13,14,Triangular Numbers,91.51823403,0.930733339
Triangular Numbers,13,15,Fibonacci,91.8244586,0.857756662
Triangular Numbers,13,15,Square,89.69613721,0.885291204
Triangular Numbers,13,15,Cube,89.1080438,0.865818712
Triangular Numbers,13,15,Prime Numbers,92.34477438,0.815652863
Triangular Numbers,13,15,Ramanujan Summation,91.49443971,0.752210433
Triangular Numbers,13,15,Triangular Numbers,92.67851269,0.886550485
Triangular Numbers,14,5,Fibonacci,91.32659711,0.88569736
Triangular Numbers,14,5,Square,93.21990214,0.846091248
Triangular Numbers,14,5,Cube,94.56881784,0.796041347
Triangular Numbers,14,5,Prime Numbers,93.11970561,0.908486976
Triangular Numbers,14,5,Ramanujan Summation,92.97658151,0.863703996
Triangular Numbers,14,5,Triangular Numbers,92.70855608,0.904843736
Triangular Numbers,14,6,Fibonacci,91.42911854,0.973202427
Triangular Numbers,14,6,Square,94.35557294,0.772928456
Triangular Numbers,14,6,Cube,92.38914236,0.84501996
Triangular Numbers,14,6,Prime Numbers,93.50448326,0.869531219
Triangular Numbers,14,6,Ramanujan Summation,91.43696569,0.952741309
Triangular Numbers,14,6,Triangular Numbers,91.82054034,0.798179849
Triangular Numbers,14,7,Fibonacci,94.4350874,0.976793051
Triangular Numbers,14,7,Square,92.65269771,0.886792795
Triangular Numbers,14,7,Cube,94.45327548,0.875199967
Triangular Numbers,14,7,Prime Numbers,92.92176934,0.870097012
Triangular Numbers,14,7,Ramanujan Summation,91.15810223,0.858186848
Triangular Numbers,14,7,Triangular Numbers,93.8920676,0.932405838
Triangular Numbers,14,8,Fibonacci,92.41010768,0.826573962
Triangular Numbers,14,8,Square,93.69868881,0.897270709
Triangular Numbers,14,8,Cube,93.02521087,0.860790917
Triangular Numbers,14,8,Prime Numbers,91.45688177,0.841893328
Triangular Numbers,14,8,Ramanujan Summation,93.16429477,1.009298759
Triangular Numbers,14,8,Triangular Numbers,95.19622314,0.900952537
Triangular Numbers,14,9,Fibonacci,93.49298646,0.910663277
Triangular Numbers,14,9,Square,92.94248225,0.936888839
Triangular Numbers,14,9,Cube,94.0753434,0.808932503
Triangular Numbers,14,9,Prime Numbers,93.21066847,0.967614595
Triangular Numbers,14,9,Ramanujan Summation,93.20953423,0.754552141
Triangular Numbers,14,9,Triangular Numbers,91.90837483,0.841561679
Triangular Numbers,14,10,Fibonacci,93.23384803,0.857048416
Triangular Numbers,14,10,Square,94.03544342,0.909086168
Triangular Numbers,14,10,Cube,92.16393785,0.890935913
Triangular Numbers,14,10,Prime Numbers,94.42449582,0.871659263
Triangular Numbers,14,10,Ramanujan Summation,92.90829398,0.879400133
Triangular Numbers,14,10,Triangular Numbers,92.11223049,0.831098849
Triangular Numbers,14,11,Fibonacci,93.99763208,0.80513838
Triangular Numbers,14,11,Square,92.71320576,0.916325581
Triangular Numbers,14,11,Cube,93.75951489,0.914685306
Triangular Numbers,14,11,Prime Numbers,92.70824137,0.959224719
Triangular Numbers,14,11,Ramanujan Summation,92.94017386,0.840499145
Triangular Numbers,14,11,Triangular Numbers,93.4935602,0.914640761
Triangular Numbers,14,12,Fibonacci,92.79089706,0.860814664
Triangular Numbers,14,12,Square,90.50446822,0.934523749
Triangular Numbers,14,12,Cube,91.37875626,0.926098139
Triangular Numbers,14,12,Prime Numbers,93.42940998,0.88556047
Triangular Numbers,14,12,Ramanujan Summation,92.36786341,0.858023492
Triangular Numbers,14,12,Triangular Numbers,91.9762687,0.923046609
Triangular Numbers,14,13,Fibonacci,90.64142598,0.902345226
Triangular Numbers,14,13,Square,90.92026368,0.83577798
Triangular Numbers,14,13,Cube,89.97820136,0.803610066
Triangular Numbers,14,13,Prime Numbers,91.89871928,0.855573355
Triangular Numbers,14,13,Ramanujan Summation,91.40156242,0.945770691
Triangular Numbers,14,13,Triangular Numbers,91.03341211,0.927324358
Triangular Numbers,14,14,Fibonacci,91.43187657,0.809383627
Triangular Numbers,14,14,Square,91.86397063,0.806612129
Triangular Numbers,14,14,Cube,93.59319793,0.928734192
Triangular Numbers,14,14,Prime Numbers,89.98811658,0.808218205
Triangular Numbers,14,14,Ramanujan Summation,92.65938104,0.890464766
Triangular Numbers,14,14,Triangular Numbers,92.47310156,0.834196439
Triangular Numbers,14,15,Fibonacci,90.22090726,0.940852246
Triangular Numbers,14,15,Square,91.20323595,0.82147876
Triangular Numbers,14,15,Cube,90.54236675,0.917168077
Triangular Numbers,14,15,Prime Numbers,91.18568858,0.869242933
Triangular Numbers,14,15,Ramanujan Summation,92.50913101,0.872609743
Triangular Numbers,14,15,Triangular Numbers,91.60560623,0.761484571
Triangular Numbers,15,5,Fibonacci,93.50860837,0.769854332
Triangular Numbers,15,5,Square,92.56969068,0.868971703
Triangular Numbers,15,5,Cube,91.51594334,0.892345303
Triangular Numbers,15,5,Prime Numbers,92.79153179,0.823740109
Triangular Numbers,15,5,Ramanujan Summation,94.20660815,0.825565329
